t,index,lon_gps,lat_gps,timestamp,speed (mph),heading,time,duration_local,speed,speed_haversine,distance_gps,bearing_gps,speed_geod,x_gps,y_gps,road_index,lon_road,lat_road,order_gps,x_road,y_road,distance_road,bearing_road,offset,section,road type,lon,lat,order_road,x,y
1461.4754674771227,1406,4.477137,51.862025,1999-11-30 09:30:40+00:00,0.0,81.4,2022-01-17 09:30:40,1450.0,0.0,23.549253445790004,23.623222031926865,81.33126348167534,23.623222031926865,92312.86158232456,430777.301433696,1241,4.477215,51.862052,1894.0,92318.27178,430780.2379,23.35495869,80.12443929,1.965058427896764,G,straight,4.477215,51.862052,1894,92318.27178,430780.2379
1462.4754674771227,1407,4.477468,51.862057,1999-11-30 09:30:41+00:00,0.0,81.2,2022-01-17 09:30:41,1451.0,0.0,23.00634032423839,23.078539223499817,81.1250440488067,23.078539223499817,92335.70524341888,430780.57610058505,1242,4.477544,51.862089,1895.0,92340.98462,430784.0706,23.0352999,79.70484475,2.494713500070637,G,straight,4.477544,51.862089,1895,92340.98462,430784.0706
1463.4754674771227,1408,4.477793,51.862088,1999-11-30 09:30:42+00:00,0.0,81.0,2022-01-17 09:30:42,1452.0,0.0,22.58211661593931,22.6530202352004,81.24180461118759,22.6530202352004,92358.13420503424,430783.7447911877,1243,4.477867,51.862125,1896.0,92363.28276,430787.7973,22.60874644,79.79506722,3.0762328095687343,G,straight,4.477867,51.862125,1896,92363.28276,430787.7973
1464.4754674771227,1409,4.478113,51.86212,1999-11-30 09:30:43+00:00,0.0,80.9,2022-01-17 09:30:43,1453.0,0.0,22.260344232573534,22.330108904090736,80.82506796250836,22.330108904090736,92380.2201307958,430787.02913769614,1244,4.478172,51.862174,1898.0,92384.35912,430792.9858,21.70689382,75.45352779,4.726147003128399,G,straight,4.478172,51.862174,1898,92384.35912,430792.9858
1465.4754674771227,1410,4.478427,51.862153,1999-11-30 09:30:44+00:00,0.0,80.2,2022-01-17 09:30:44,1454.0,0.0,21.87209111766198,21.940493227296635,80.36611269853383,21.940493227296635,92401.8941406055,430790.4299964849,1245,4.478476,51.862225,1899.0,92405.36934,430798.3978,21.69732996,74.83901767,6.781606974591156,G,straight,4.478476,51.862225,1899,92405.36934,430798.3978
1466.4754674771227,1411,4.478735,51.862185,1999-11-30 09:30:45+00:00,0.0,80.6,2022-01-17 09:30:45,1455.0,0.0,21.44728460530641,21.514392452054697,80.47403056938106,21.514392452054697,92423.15345383451,430793.72486321465,1246,4.478775,51.862274,1900.0,92426.03233,430803.5916,21.30701947,75.17433645,8.801618671313761,G,straight,4.478775,51.862274,1900,92426.03233,430803.5916
1467.4754674771227,1412,4.479035,51.862218,1999-11-30 09:30:46+00:00,0.0,79.8,2022-01-17 09:30:46,1456.0,0.0,20.924942328660823,20.990242377653704,79.92553834559412,20.990242377653704,92443.86309339789,430797.1379522847,1247,4.479068,51.862323,1901.0,92446.28201,430808.7908,20.90769418,74.88449023,10.618912555105833,G,straight,4.479068,51.862323,1901,92446.28201,430808.7908
1468.4754674771227,1413,4.47933,51.862252,1999-11-30 09:30:47+00:00,0.0,79.6,2022-01-17 09:30:47,1457.0,0.0,20.60710101758256,20.67125535777076,79.4548790904384,20.67125535777076,92464.22969661334,430800.66667669447,1248,4.479373,51.862363,1903.0,92467.34569,430812.9784,21.47717859,78.04015202,11.398758118909804,G,straight,4.479373,51.862363,1903,92467.34569,430812.9784
1469.4754674771227,1414,4.479618,51.862283,1999-11-30 09:30:48+00:00,0.0,79.9,2022-01-17 09:30:48,1458.0,0.0,20.07479453020687,20.137506975525863,80.13747980808365,20.137506975525863,92484.10994991368,430803.8677537966,1249,4.479668,51.862396,1904.0,92487.71082,430816.396,20.65111869,79.75833367,11.688392063151086,G,straight,4.479668,51.862396,1904,92487.71082,430816.396
1470.4754674771227,1415,4.47991,51.862315,1999-11-30 09:30:49+00:00,0.0,80.0,2022-01-17 09:30:49,1459.0,0.0,20.36456539556395,20.428128432092947,79.96239096668921,20.428128432092947,92504.26708116822,430807.1767212093,1250,4.479961,51.862429,1905.0,92507.93816,430819.8153,20.51553716,79.68991324,11.777477662750721,G,straight,4.479961,51.862429,1905,92507.93816,430819.8153
1471.4754674771227,1416,4.480198,51.86235,1999-11-30 09:30:50+00:00,0.0,78.9,2022-01-17 09:30:50,1460.0,0.0,20.15590294430501,20.21846510136849,78.89478355909408,20.21846510136849,92524.15283172656,430810.8229551575,1251,4.480249,51.862462,1906.0,92527.82109,430823.2391,20.17673662,79.51485182,11.54126943811498,G,straight,4.480249,51.862462,1906,92527.82109,430823.2391
1472.4754674771227,1417,4.480488,51.862385,1999-11-30 09:30:51+00:00,0.0,78.9,2022-01-17 09:30:51,1461.0,0.0,20.29065816809368,20.35366436338615,78.96947664105654,20.35366436338615,92544.1763100983,430814.4675500617,1252,4.480542,51.862494,1907.0,92548.04699,430826.5474,20.4958872,79.99591588,11.22377209617221,G,straight,4.480542,51.862494,1907,92548.04699,430826.5474
1473.4754674771227,1418,4.480777,51.862422,1999-11-30 09:30:52+00:00,0.0,78.4,2022-01-17 09:30:52,1462.0,0.0,20.26722544069368,20.329928817569424,78.31673994956873,20.329928817569424,92564.13365297447,430818.3355826721,1253,4.480832,51.862527,1908.0,92568.06761,430829.9696,20.31219989,79.58555934,10.731228101190272,G,straight,4.480832,51.862527,1908,92568.06761,430829.9696
1474.4754674771227,1419,4.481063,51.862463,1999-11-30 09:30:53+00:00,0.0,76.8,2022-01-17 09:30:53,1463.0,0.0,20.16143308792196,20.223295230105865,76.96324024316402,20.223295230105865,92583.8898730462,430822.6512680847,1254,4.48112,51.86256,1909.0,92587.95045,430833.3935,20.17669425,79.51482937,9.82391058321777,G,straight,4.48112,51.86256,1909,92587.95045,430833.3935
1475.4754674771227,1420,4.481347,51.862507,1999-11-30 09:30:54+00:00,0.0,76.1,2022-01-17 09:30:54,1464.0,0.0,20.10621882134973,20.16749423797964,75.95101506298222,20.16749423797964,92603.51245838408,430827.3024962221,1255,4.481405,51.862592,1910.0,92607.62523,430836.7089,19.95334795,79.72099134,8.521545386098039,G,straight,4.481405,51.862592,1910,92607.62523,430836.7089
1476.4754674771227,1421,4.481635,51.862555,1999-11-30 09:30:55+00:00,0.0,74.8,2022-01-17 09:30:55,1465.0,0.0,20.48409295775828,20.54606330248853,74.93348924300491,20.54606330248853,92623.41606348484,430832.3953678028,1256,4.481696,51.862624,1911.0,92627.71327,430840.0193,20.36016265,79.9285351,6.7549704552606835,G,straight,4.481696,51.862624,1911,92627.71327,430840.0193
1477.4754674771227,1422,4.481932,51.862603,1999-11-30 09:30:56+00:00,0.0,75.2,2022-01-17 09:30:56,1466.0,0.0,21.081355242596484,21.14533793400405,75.37015662181733,21.14533793400405,92643.93953495912,430837.4806000371,1257,4.481992,51.862662,1913.0,92648.15397,430843.9929,20.82458518,78.28555671,5.520985396900846,G,straight,4.481992,51.862662,1913,92648.15397,430843.9929
1478.4754674771227,1423,4.482235,51.86265,1999-11-30 09:30:57+00:00,0.0,76.0,2022-01-17 09:30:57,1467.0,0.0,21.452814948041446,21.51818703391129,75.93477341133624,21.51818703391129,92664.87485043376,430842.44952288526,1258,4.482299,51.862708,1915.0,92669.36339,430848.8471,21.7591144,76.39528985,5.162268443710485,G,straight,4.482299,51.862708,1915,92669.36339,430848.8471
1479.4754674771227,1424,4.482548,51.862695,1999-11-30 09:30:58+00:00,0.0,76.9,2022-01-17 09:30:58,1468.0,0.0,22.06793546619972,22.13563181985808,76.92686684378586,22.13563181985808,92686.4961399636,430847.1874639413,1259,4.482612,51.862756,1916.0,92690.9888,430853.9188,22.21348568,76.08817057,5.453721548116905,G,straight,4.482612,51.862756,1916,92690.9888,430853.9188
1480.4754674771227,1425,4.482868,51.862743,1999-11-30 09:30:59+00:00,0.0,76.3,2022-01-17 09:30:59,1469.0,0.0,22.61274070743901,22.681858674825257,76.38103761725729,22.681858674825257,92708.6036875604,430852.25324997096,1260,4.482934,51.862805,1917.0,92713.23545,430859.0942,22.84205536,76.19114805,5.53770366816681,G,straight,4.482934,51.862805,1917,92713.23545,430859.0942
1481.4754674771227,1426,4.483197,51.862792,2021-10-21 09:31:00+00:00,51.0,76.6,2022-01-17 09:31:00,1470.0,82.07634,23.239545142279127,23.310623486481465,76.47404682773347,23.310623486481465,92731.33247769384,430857.42267550086,1261,4.483263,51.862855,1918.0,92735.96559,430864.3749,23.33686673,76.20843133,5.647297308755861,G,straight,4.483263,51.862855,1918,92735.96559,430864.3749
1482.4754674771227,1427,4.483532,51.862843,1999-11-30 09:31:01+00:00,0.0,76.0,2022-01-17 09:31:01,1471.0,0.0,23.69248688834815,23.76480920398393,76.18546890137661,23.76480920398393,92754.47725465606,430862.8095667517,1262,4.483601,51.862906,1919.0,92759.31696,430869.7592,23.96551379,76.30342479,5.606062656950005,G,straight,4.483601,51.862906,1919,92759.31696,430869.7592
1483.4754674771227,1428,4.483875,51.862897,1999-11-30 09:31:02+00:00,0.0,75.9,2022-01-17 09:31:02,1472.0,0.0,24.306443110709363,24.38040644264115,75.73294270585508,24.38040644264115,92778.17715264823,430868.5234675607,1263,4.483945,51.862958,1920.0,92783.08293,430875.2498,24.39340718,76.27936849,5.370796910608717,G,straight,4.483945,51.862958,1920,92783.08293,430875.2498
1484.4754674771227,1429,4.484218,51.862952,1999-11-30 09:31:03+00:00,0.0,75.5,2022-01-17 09:31:03,1473.0,0.0,24.334123007164944,24.40803705070822,75.47979616916487,24.40803705070822,92801.87837658012,430874.3487299521,1264,4.484292,51.86301,1922.0,92807.05549,430880.7379,24.59419472,76.39354534,4.99193056786266,G,straight,4.484292,51.86301,1922,92807.05549,430880.7379
1485.4754674771227,1430,4.484563,51.863007,1999-11-30 09:31:04+00:00,0.0,75.5,2022-01-17 09:31:04,1474.0,0.0,24.467047019603143,24.54140792134533,75.56042407277296,24.54140792134533,92825.71729989696,430880.1723941738,1265,4.484638,51.863062,1923.0,92830.95911,430886.227,24.52721921,76.35567379,4.647226058299619,G,straight,4.484638,51.863062,1923,92830.95911,430886.227
1486.4754674771227,1431,4.484908,51.863062,1999-11-30 09:31:05+00:00,0.0,75.5,2022-01-17 09:31:05,1475.0,0.0,24.467018974956005,24.541379868391108,75.56040707392884,24.541379868391108,92849.5561661367,430885.9961717105,1266,4.484985,51.863114,1924.0,92854.93156,430891.7153,24.59414117,76.3935149,4.294044579848477,G,straight,4.484985,51.863114,1924,92854.93156,430891.7153
1487.4754674771227,1432,4.485258,51.863115,1999-11-30 09:31:06+00:00,0.0,76.1,2022-01-17 09:31:06,1476.0,0.0,24.745675242683845,24.82124931587376,76.25610997729767,24.82124931587376,92873.736604723,430891.593291214,1267,4.485339,51.863167,1925.0,92879.38747,430897.3091,25.08896721,76.40559591,4.227454500224968,G,straight,4.485339,51.863167,1925,92879.38747,430897.3091
1488.4754674771227,1433,4.48561,51.863168,1999-11-30 09:31:07+00:00,0.0,76.2,2022-01-17 09:31:07,1477.0,0.0,24.87905275001377,24.955073008516543,76.33124597050977,24.955073008516543,92898.05474321914,430897.1888191236,1268,4.48569,51.863219,1926.0,92903.63532,430902.7942,24.86198698,76.54287065,4.152782125366422,G,straight,4.48569,51.863219,1926,92903.63532,430902.7942
1489.4754674771227,1434,4.48596,51.863222,1999-11-30 09:31:08+00:00,0.0,76.1,2022-01-17 09:31:08,1478.0,0.0,24.772337185431315,24.847863426742705,76.00686230754425,24.847863426742705,92922.23644912532,430902.8974220916,1269,4.486038,51.863271,1927.0,92927.67648,430908.2821,24.66101941,76.43111987,3.9580755725896886,G,straight,4.486038,51.863271,1927,92927.67648,430908.2821
1490.4754674771227,1435,4.486308,51.863273,1999-11-30 09:31:09+00:00,0.0,76.5,2022-01-17 09:31:09,1479.0,0.0,24.55992981547177,24.635151526707343,76.68267387182294,24.635151526707343,92946.27620752963,430908.2740997014,1270,4.486384,51.863323,1928.0,92951.57983,430913.7717,24.52708523,76.35559719,4.091350107867731,G,straight,4.486384,51.863323,1928,92951.57983,430913.7717
1491.4754674771227,1436,4.486653,51.863323,2021-10-21 09:31:10+00:00,54.1,76.8,2022-01-17 09:31:10,1480.0,87.06529400000001,24.33386897046465,24.408468005361808,76.82507609133499,24.408468005361808,92970.10790190451,430913.54220226046,1271,4.486729,51.863374,1929.0,92975.41287,430919.1511,24.43404204,76.57102165,4.223517190921928,G,straight,4.486729,51.863374,1929,92975.41287,430919.1511
1492.4754674771227,1437,4.487,51.863373,1999-11-30 09:31:11+00:00,0.0,76.9,2022-01-17 09:31:11,1481.0,0.0,24.46756527567113,24.542610011668813,76.89836995543001,24.542610011668813,92994.07729953052,430918.8087125253,1272,4.487075,51.863426,1930.0,92999.31611,430924.641,24.52703235,76.35556697,4.431877337739647,G,straight,4.487075,51.863426,1930,92999.31611,430924.641
1493.4754674771227,1438,4.487347,51.863425,1999-11-30 09:31:12+00:00,0.0,76.4,2022-01-17 09:31:12,1482.0,0.0,24.51902899353396,24.593981031345983,76.39342386641832,24.593981031345983,93018.0493987714,430924.2978366194,1273,4.487422,51.863478,1931.0,93023.28818,430930.1301,24.59395374,76.39340835,4.436130856550631,G,straight,4.487422,51.863478,1931,93023.28818,430930.1301
1494.4754674771227,1439,4.487693,51.863477,1999-11-30 09:31:13+00:00,0.0,76.4,2022-01-17 09:31:13,1483.0,0.0,24.452277204020703,24.52700617269213,76.3555519966937,24.52700617269213,93041.95256641557,430929.7879274375,1274,4.487773,51.86353,1932.0,93047.5357,430935.616,24.8618249,76.54278054,4.368753973527247,G,straight,4.487773,51.86353,1932,93047.5357,430935.616
1495.4754674771227,1440,4.488048,51.863528,1999-11-30 09:31:14+00:00,0.0,76.7,2022-01-17 09:31:14,1484.0,0.0,25.02772373479892,25.10450553837913,76.93609954000354,25.10450553837913,93066.47419988312,430935.1592164844,1275,4.48813,51.863584,1933.0,93072.19918,430941.3194,25.31584102,76.27064531,4.625429444331452,G,straight,4.48813,51.863584,1933,93072.19918,430941.3194
1496.4754674771227,1441,4.48841,51.86358,1999-11-30 09:31:15+00:00,0.0,77.0,2022-01-17 09:31:15,1485.0,0.0,25.521058491090148,25.599354548913865,76.9374489454688,25.599354548913865,93091.47929478604,430940.6359150052,1276,4.488493,51.863638,1934.0,93097.27586,430947.0177,25.71750944,76.48917153,4.850927606558318,G,straight,4.488493,51.863638,1934,93097.27586,430947.0177
1497.4754674771227,1442,4.48877,51.863632,1999-11-30 09:31:16+00:00,0.0,76.9,2022-01-17 09:31:16,1486.0,0.0,25.387287091180173,25.46513746359074,76.86737452162735,25.46513746359074,93116.34657887228,430946.1144404106,1277,4.488852,51.863691,1935.0,93122.0756,430952.6084,25.42360347,76.58789141,4.987982665219277,G,straight,4.488852,51.863691,1935,93122.0756,430952.6084
1498.4754674771227,1443,4.489127,51.863683,1999-11-30 09:31:17+00:00,0.0,76.8,2022-01-17 09:31:17,1487.0,0.0,25.161422744309384,25.23865013593321,77.00675158784807,25.23865013593321,93141.0058013962,430951.48439175566,1278,4.489205,51.863744,1936.0,93146.46203,430958.2043,25.0217129,76.36835136,5.2446966267498345,G,straight,4.489205,51.863744,1936,93146.46203,430958.2043
1499.4754674771227,1444,4.489477,51.863733,1999-11-30 09:31:18+00:00,0.0,77.0,2022-01-17 09:31:18,1488.0,0.0,24.668035228333427,24.74374834899121,77.00674017523612,24.74374834899121,93165.1814566832,430956.7491676643,1279,4.489554,51.863795,1938.0,93170.57014,430963.5812,24.70192062,76.71932828,5.41142331527405,G,straight,4.489554,51.863795,1938,93170.57014,430963.5812
1500.4754674771227,1445,4.48982,51.863783,1999-11-30 09:31:19+00:00,0.0,76.7,2022-01-17 09:31:19,1489.0,0.0,24.19995293392061,24.27410611729397,76.75082647262276,24.27410611729397,93188.87492096136,430962.0200108052,1280,4.489896,51.863844,1939.0,93194.19332,430968.7416,24.18169893,76.97001498,5.34943181363863,G,straight,4.489896,51.863844,1939,93194.19332,430968.7416
1501.4754674771227,1446,4.490158,51.863833,2021-10-21 09:31:20+00:00,54.1,76.5,2022-01-17 09:31:20,1490.0,87.06529400000001,23.86590884351127,23.938947312888534,76.56188208557194,23.938947312888534,93212.22394947824,430967.2952147865,1281,4.490233,51.863892,1940.0,93217.47069,430973.7952,23.82104591,77.04395308,5.158173112369425,G,straight,4.490233,51.863892,1940,93217.47069,430973.7952
1502.4754674771227,1447,4.490492,51.863885,1999-11-30 09:31:21+00:00,0.0,75.9,2022-01-17 09:31:21,1491.0,0.0,23.65224234478232,23.724293212613706,75.88449477448587,23.724293212613706,93235.3001642132,430972.7964246756,1282,4.490568,51.86394,1941.0,93240.61026,430978.8506,23.68677714,76.96922391,4.700984163043624,G,straight,4.490568,51.86394,1941,93240.61026,430978.8506
1503.4754674771227,1448,4.490825,51.863937,1999-11-30 09:31:22+00:00,0.0,75.9,2022-01-17 09:31:22,1492.0,0.0,23.58563971468977,23.6574672929541,75.8437925794502,23.6574672929541,93258.3074500233,430978.298589899,1283,4.490902,51.863988,1942.0,93263.6809,430983.9069,23.61964617,76.93153404,4.248039182952785,G,straight,4.490902,51.863988,1942,93263.6809,430983.9069
1504.4754674771227,1449,4.491157,51.863988,1999-11-30 09:31:23+00:00,0.0,75.8,2022-01-17 09:31:23,1493.0,0.0,23.491959596161767,23.56361223279556,76.0651423606954,23.56361223279556,93281.24443610683,430983.6904598273,1284,4.491237,51.864036,1943.0,93286.82037,430988.9625,23.6867293,76.96919691,3.8790468934845856,G,straight,4.491237,51.864036,1943,93286.82037,430988.9625
1505.4754674771227,1450,4.491495,51.864042,1999-11-30 09:31:24+00:00,0.0,75.7,2022-01-17 09:31:24,1494.0,0.0,23.973322695912632,24.046168950048664,75.53033972605375,24.046168950048664,93304.5987421002,430989.41109267,1285,4.491581,51.864086,1944.0,93310.58242,430994.2331,24.34100908,76.78790173,3.326763873724994,G,straight,4.491581,51.864086,1944,93310.58242,430994.2331
1506.4754674771227,1451,4.491842,51.864098,1999-11-30 09:31:25+00:00,0.0,75.2,2022-01-17 09:31:25,1495.0,0.0,24.627367463634773,24.702125481119467,75.3898488402788,24.702125481119467,93328.57562129734,430995.3467000093,1286,4.491934,51.864136,1945.0,93334.96431,430999.4962,24.94494797,77.1133487,2.6201626897923007,G,straight,4.491934,51.864136,1945,93334.96431,430999.4962
1507.4754674771227,1452,4.492198,51.864158,1999-11-30 09:31:26+00:00,0.0,74.8,2022-01-17 09:31:26,1496.0,0.0,25.339194135659582,25.415761959481404,74.77147849774072,25.415761959481404,93353.17780715755,431001.7197901791,1287,4.492298,51.864189,1946.0,93360.10789,431005.0838,25.75849667,76.76545189,1.6881067598539925,G,straight,4.492298,51.864189,1946,93360.10789,431005.0838
1508.4754674771227,1453,4.492563,51.864217,1999-11-30 09:31:27+00:00,0.0,75.5,2022-01-17 09:31:27,1497.0,0.0,25.90748025305173,25.98611144627533,75.36722896700894,25.98611144627533,93378.398446336,431007.9741238421,1288,4.492671,51.864242,1947.0,93385.8713,431010.6638,26.36235514,77.07391186,0.9498862965281418,G,straight,4.492671,51.864242,1947,93385.8713,431010.6638
1509.4754674771227,1454,4.49294,51.864273,1999-11-30 09:31:28+00:00,0.0,76.3,2022-01-17 09:31:28,1498.0,0.0,26.62541251965929,26.70686765840644,76.50816319090015,26.70686765840644,93404.44143012232,431013.88466949895,1289,4.492824,51.864264,1948.0,93396.43947,431012.9817,10.82001365,76.92465036,0.9307429054097183,G,straight,4.492824,51.864264,1948,93396.43947,431012.9817
1510.4754674771227,1455,4.493325,51.864325,1999-11-30 09:31:29+00:00,0.0,77.7,2022-01-17 09:31:29,1499.0,0.0,27.06126689384982,27.14468402802767,77.69309591845935,27.14468402802767,93431.02988852836,431019.3435773492,1291,4.493444,51.864338,1950.0,93439.24393,431020.6891,27.34852274,79.21354433,-0.21550118713657004,G,straight,4.493444,51.864338,1950,93439.24393,431020.6891
1511.4754674771227,1456,4.493715,51.864373,1999-11-30 09:31:30+00:00,0.0,78.7,2022-01-17 09:31:30,1500.0,0.0,27.30632572663757,27.39102079255879,78.7562744424704,27.39102079255879,93457.95719862684,431024.3533952898,1292,4.493836,51.864385,1951.0,93466.3076,431025.586,27.50478181,79.03955925,-0.3775514136108958,G,straight,4.493836,51.864385,1951,93466.3076,431025.586
1512.4754674771227,1457,4.494107,51.86442,1999-11-30 09:31:31+00:00,0.0,79.1,2022-01-17 09:31:31,1501.0,0.0,27.419582591501133,27.50476123814644,79.03955088128463,27.50476123814644,93485.02083812024,431029.2504160765,1293,4.494227,51.864432,1952.0,93493.30235,431030.4839,27.43712852,79.01219833,-0.36758474720381074,G,straight,4.494227,51.864432,1952,93493.30235,431030.4839
1513.4754674771227,1458,4.4945,51.864467,1999-11-30 09:31:32+00:00,0.0,79.1,2022-01-17 09:31:32,1502.0,0.0,27.48696485858013,27.57236546712693,79.06675518066197,27.57236546712693,93512.1532983987,431034.14673730975,1294,4.494622,51.864479,1953.0,93520.57255,431035.3786,27.70764058,79.12078477,-0.3793201940890996,G,straight,4.494622,51.864479,1953,93520.57255,431035.3786
1514.4754674771227,1459,4.494897,51.86451,1999-11-30 09:31:33+00:00,0.0,80.0,2022-01-17 09:31:33,1503.0,0.0,27.67634122934672,27.762778441202872,80.07647190506756,27.762778441202872,93539.5557455387,431038.5948253047,1295,4.494945,51.864518,1954.0,93542.87271,431039.4443,22.66910652,78.96419229,0.19882456658310493,G,straight,4.494945,51.864518,1954,93542.87271,431039.4443
1515.4754674771227,1460,4.495292,51.864553,1999-11-30 09:31:34+00:00,0.0,79.9,2022-01-17 09:31:34,1504.0,0.0,27.541059886153903,27.627053873324083,80.02722457566878,27.627053873324083,93566.8203901392,431043.0447529167,1296,4.495411,51.864567,1956.0,93575.03571,431044.5017,32.56015547,80.36062675,0.06075201896759474,G,straight,4.495411,51.864567,1956,93575.03571,431044.5017
1516.4754674771227,1461,4.495685,51.864593,2021-10-21 09:31:35+00:00,60.9,80.6,2022-01-17 09:31:35,1505.0,98.008806,27.349573642110457,27.4352291852126,80.66396676920733,27.4352291852126,93593.94314025078,431047.1627686294,1297,4.495801,51.864609,1957.0,93601.95455,431048.8448,27.26857629,80.13213982,0.2841795431726482,G,straight,4.495801,51.864609,1957,93601.95455,431048.8448
1517.4754674771227,1462,4.496077,51.864633,1999-11-30 09:31:36+00:00,0.0,80.6,2022-01-17 09:31:36,1506.0,0.0,27.28180106877016,27.367235203637787,80.64056381240762,27.367235203637787,93620.99696783442,431051.2817752705,1298,4.496192,51.86465,1958.0,93628.94085,431053.0759,27.31761981,80.38680476,0.44233582280968714,G,straight,4.496192,51.86465,1958,93628.94085,431053.0759
1518.4754674771227,1463,4.49647,51.86467,1999-11-30 09:31:37+00:00,0.0,81.4,2022-01-17 09:31:37,1507.0,0.0,27.2972614151176,27.38301488085313,81.35314205479881,27.38301488085313,93648.11553557088,431055.06633485766,1299,4.496585,51.864692,1959.0,93656.06621,431057.4168,27.47214792,80.20598266,0.9637464451409281,G,straight,4.496585,51.864692,1959,93656.06621,431057.4168
1519.4754674771227,1464,4.496865,51.864707,1999-11-30 09:31:38+00:00,0.0,81.5,2022-01-17 09:31:38,1508.0,0.0,27.43300885613749,27.519204629918388,81.39625824921879,27.519204629918388,93675.3718111904,431058.8493543556,1300,4.496982,51.864734,1960.0,93683.46703,431061.7544,27.7436864,80.30276802,1.4999643172854589,G,straight,4.496982,51.864734,1960,93683.46703,431061.7544
1520.4754674771227,1465,4.497262,51.864747,1999-11-30 09:31:39+00:00,0.0,80.7,2022-01-17 09:31:39,1509.0,0.0,27.62052262742419,27.707063636842395,80.75636651481693,27.707063636842395,93702.76987945996,431062.96458533255,1301,4.497379,51.864776,1961.0,93710.8678,431066.0922,27.7436613,80.30275909,1.7188967764516832,G,straight,4.497379,51.864776,1961,93710.8678,431066.0922
1521.4754674771227,1466,4.497657,51.864787,1999-11-30 09:31:40+00:00,0.0,80.7,2022-01-17 09:31:40,1510.0,0.0,27.4849697714515,27.57106802976171,80.71037061136856,27.57106802976171,93730.03014950766,431067.08165139885,1302,4.497675,51.864807,1962.0,93731.29713,431069.2915,20.67956188,80.39846833,1.967565966348503,G,straight,4.497675,51.864807,1962,93731.29713,431069.2915
1522.4754674771227,1467,4.498045,51.86483,1999-11-30 09:31:41+00:00,0.0,79.8,2022-01-17 09:31:41,1511.0,0.0,27.067668108707814,27.1521104999252,79.85095513071933,27.1521104999252,93756.81232621663,431071.5385111131,1303,4.498159,51.864856,1964.0,93764.69949,431074.335,33.78300899,80.71267979,1.4869577336789617,G,straight,4.498159,51.864856,1964,93764.69949,431074.335
1523.4754674771227,1468,4.498432,51.864873,1999-11-30 09:31:42+00:00,0.0,79.7,2022-01-17 09:31:42,1512.0,0.0,27.00006063035364,27.084281327948588,79.8252685893508,27.084281327948588,93783.52557776282,431075.9963558442,1304,4.498544,51.864894,1965.0,93791.26817,431078.2383,26.85548915,80.94165627,0.9949890396101945,G,straight,4.498544,51.864894,1965,93791.26817,431078.2383
1524.4754674771227,1469,4.498818,51.864915,1999-11-30 09:31:43+00:00,0.0,80.1,2022-01-17 09:31:43,1513.0,0.0,26.91294082842346,26.99697608899795,80.03185922864618,26.99697608899795,93810.16854501712,431080.34393469605,1305,4.498932,51.864933,1966.0,93818.04479,431082.2505,27.07717096,80.77798987,0.6196724748143388,G,straight,4.498932,51.864933,1966,93818.04479,431082.2505
1525.4754674771227,1470,4.49921,51.864955,1999-11-30 09:31:44+00:00,0.0,80.6,2022-01-17 09:31:44,1514.0,0.0,27.281610967934974,27.367045010020696,80.64049766295834,27.367045010020696,93837.2219976447,431084.4641084225,1306,4.499325,51.864973,1967.0,93845.1671,431086.3699,27.43500415,80.66388889,0.5916465428877941,G,straight,4.499325,51.864973,1967,93845.1671,431086.3699
1526.4754674771227,1471,4.49961,51.864993,1999-11-30 09:31:45+00:00,0.0,81.2,2022-01-17 09:31:45,1515.0,0.0,27.789017151407897,27.876287153395523,81.27598876476256,27.876287153395523,93864.82368849836,431088.355202058,1307,4.499676,51.865008,1968.0,93869.38982,431089.9685,24.49003906,80.85017201,0.8666788872127315,G,straight,4.499676,51.865008,1968,93869.38982,431089.9685
1527.4754674771227,1472,4.500013,51.865028,1999-11-30 09:31:46+00:00,0.0,82.0,2022-01-17 09:31:46,1516.0,0.0,27.94420354994142,28.03222822583306,82.01442263092841,28.03222822583306,93892.62788694704,431091.9101769862,1308,4.500131,51.865042,1970.0,93900.77415,431093.3685,31.56986836,83.11755617,0.4716262904456829,G,straight,4.500131,51.865042,1970,93900.77415,431093.3685
1528.4754674771227,1473,4.500418,51.865065,1999-11-30 09:31:47+00:00,0.0,81.7,2022-01-17 09:31:47,1517.0,0.0,28.11186429842104,28.20027115393374,81.60555813607483,28.20027115393374,93920.5725073764,431095.6861257277,1309,4.500536,51.865072,1971.0,93928.70926,431096.3658,28.09713117,83.17697934,-0.29180923988829777,G,straight,4.500536,51.865072,1971,93928.70926,431096.3658
1529.4754674771227,1474,4.500825,51.8651,1999-11-30 09:31:48+00:00,0.0,82.1,2022-01-17 09:31:48,1518.0,0.0,28.21616715712405,28.3050756096602,82.09189156209652,28.3050756096602,93948.652120762,431099.2380513208,1310,4.500944,51.865103,1972.0,93956.85231,431099.4719,28.31565046,83.00310401,-0.7668035910707902,G,straight,4.500944,51.865103,1972,93956.85231,431099.4719
1530.4754674771227,1475,4.501235,51.865133,1999-11-30 09:31:49+00:00,0.0,82.5,2022-01-17 09:31:49,1519.0,0.0,28.390586064055142,28.48021327767164,82.59251118158623,28.48021327767164,93976.93560548616,431102.5651167826,1311,4.501355,51.865133,1973.0,93985.2006,431102.4644,28.50751443,83.275653,-1.067794967753288,G,straight,4.501355,51.865133,1973,93985.2006,431102.4644
